AgentName,Role,Episode,StepCount,Reward,AttackAttempts,AttackSuccesses,DefendAttempts,DefendSuccesses,DodgeAttempts,EndTime,Duration,IsDead
Player 1,Defender,4530,424,196.38,60,1,15,0,34,145.28,8.48,False
Player 1,Defender,4534,366,187.97,48,1,9,0,3,145.46,7.32,False
Player 1,Defender,4538,430,206.42,69,2,23,0,29,145.60,8.60,False
Player 1,Defender,4542,140,39.77,30,1,21,0,58,145.66,2.80,False
Player 1,Defender,4546,600,284.95,58,3,26,0,22,145.76,12.00,False
Player 1,Defender,4550,508,279.51,83,1,14,0,42,145.82,10.16,False
Player 1,Defender,4556,0,0.50,0,0,0,0,0,145.88,0.00,False
Player 1,Defender,4558,1531,765.31,157,7,31,0,32,145.94,30.62,False
Player 1,Defender,4562,483,324.33,68,0,8,0,10,146.04,9.66,False
Player 1,Defender,4566,267,210.84,45,2,27,1,86,146.20,5.34,False
Player 1,Defender,4568,248,128.74,38,0,8,0,17,146.20,4.96,False
Player 1,Defender,4572,298,158.43,45,1,23,0,40,146.32,5.96,False
Player 1,Defender,4576,417,275.33,58,1,22,0,33,146.68,8.34,False
Player 1,Defender,4578,141,44.11,38,1,20,0,37,146.72,2.82,False
Player 1,Defender,4584,0,0.50,0,0,0,0,0,146.84,0.00,False
Player 1,Defender,4586,435,276.05,57,1,15,0,4,146.84,8.70,False
Player 1,Defender,4590,346,186.11,50,1,11,0,27,146.86,6.92,False
Player 1,Defender,4594,611,359.32,97,3,12,0,38,147.12,12.22,False
Player 1,Defender,4598,2411,1644.94,473,2,168,1,147,147.16,48.22,False
Player 1,Defender,4602,453,263.05,76,2,16,0,11,147.30,9.06,False
Player 1,Defender,4606,476,298.15,60,1,10,0,11,147.34,9.52,False
Player 1,Defender,4610,962,490.82,214,6,67,2,36,147.46,19.24,False
Player 1,Defender,4616,0,0.50,0,0,0,0,0,147.50,0.00,False
Player 1,Defender,4618,517,245.66,68,2,10,0,31,147.78,10.34,False
Player 1,Defender,4624,0,0.50,0,0,0,0,0,148.12,0.00,False
Player 1,Defender,4628,0,0.50,0,0,0,0,0,148.16,0.00,False
Player 1,Defender,4630,281,151.09,49,1,12,0,4,148.66,5.62,False
Player 1,Defender,4634,277,120.73,37,1,14,0,4,148.68,5.54,False
Player 1,Defender,4638,355,185.98,74,2,27,1,41,148.82,7.10,False
Player 1,Defender,4644,0,0.50,0,0,0,0,0,148.94,0.00,False
Player 1,Defender,4646,321,201.19,49,0,15,0,11,149.24,6.42,False
Player 1,Defender,4650,464,265.74,54,1,10,0,38,149.54,9.28,False
Player 1,Defender,4654,504,319.08,64,2,12,0,28,149.70,10.08,False
Player 1,Defender,4656,182,75.32,47,0,21,0,74,149.84,3.64,False
Player 1,Defender,4662,0,0.50,0,0,0,0,0,149.88,0.00,False
Player 1,Defender,4666,0,0.50,0,0,0,0,0,149.92,0.00,False
Player 1,Defender,4670,0,0.50,0,0,0,0,0,149.92,0.00,False
Player 1,Defender,4672,607,399.60,78,1,26,0,21,150.12,12.14,False
Player 1,Defender,4676,247,128.07,39,0,9,0,28,150.20,4.94,False
Player 1,Defender,4682,0,0.50,0,0,0,0,0,150.28,0.00,False
Player 1,Defender,4684,648,402.05,80,3,18,0,3,150.46,12.96,False
Player 1,Defender,4688,571,345.96,53,0,15,0,33,150.64,11.42,False
Player 1,Defender,4692,1600,763.26,323,10,133,4,46,150.66,32.00,True
Player 1,Defender,4694,178,75.98,27,0,9,0,32,150.68,3.56,False
Player 1,Defender,4698,566,385.61,70,1,20,0,3,150.78,11.32,False
Player 1,Defender,4702,562,388.76,70,3,16,0,4,150.80,11.24,False
Player 1,Defender,4706,1179,617.99,105,4,23,1,23,150.88,23.58,False
Player 1,Defender,4710,267,148.22,55,1,14,0,4,151.00,5.34,False
Player 1,Defender,4714,310,173.12,48,0,6,0,34,151.06,6.20,False
Player 1,Defender,4718,318,150.30,40,1,4,0,21,151.10,6.36,False
Player 1,Defender,4722,440,251.25,49,1,17,0,14,151.18,8.80,False
Player 1,Defender,4726,202,94.74,30,0,15,0,19,151.34,4.04,False
Player 1,Defender,4730,490,267.87,53,1,18,0,31,151.78,9.80,False
Player 1,Defender,4736,0,0.50,0,0,0,0,0,151.78,0.00,False
Player 1,Defender,4740,0,0.50,0,0,0,0,0,151.80,0.00,False
Player 1,Defender,4742,249,121.74,32,0,8,0,16,151.84,4.98,False
Player 1,Defender,4746,1613,915.03,265,9,81,2,17,152.18,32.26,False
Player 1,Defender,4750,278,132.95,46,0,11,0,25,152.40,5.56,False
Player 1,Defender,4756,0,0.50,0,0,0,0,0,152.60,0.00,False
Player 1,Defender,4758,91,27.57,21,0,3,0,13,152.92,1.82,False
Player 1,Defender,4762,276,152.47,67,2,19,0,59,153.02,5.52,False
Player 1,Defender,4768,0,0.50,0,0,0,0,0,153.26,0.00,False
Player 1,Defender,4770,334,201.31,52,0,13,0,2,153.40,6.68,False
Player 1,Defender,4774,501,324.24,65,0,9,0,22,153.46,10.02,False
Player 1,Defender,4778,575,307.61,82,2,8,1,25,153.56,11.50,False
Player 1,Defender,4782,972,651.16,221,3,62,0,110,153.62,19.44,False
Player 1,Defender,4786,456,228.53,78,3,24,0,30,153.74,9.12,False
Player 1,Defender,4790,173,67.94,48,1,28,0,67,153.74,3.46,False
Player 1,Defender,4794,995,543.10,99,4,11,0,7,153.84,19.90,False
Player 1,Defender,4798,105,30.44,27,0,11,0,30,153.90,2.10,False
Player 1,Defender,4804,0,0.50,0,0,0,0,0,153.94,0.00,False
Player 1,Defender,4806,1628,913.08,176,6,40,0,23,154.00,32.56,False
Player 1,Defender,4810,416,244.71,43,1,17,0,35,154.52,8.32,False
Player 1,Defender,4814,1603,945.46,138,7,28,0,14,154.74,32.06,False
Player 1,Defender,4818,511,298.72,144,3,39,1,100,154.76,10.22,False
Player 1,Defender,4822,123,44.65,28,0,4,0,20,154.86,2.46,False
Player 1,Defender,4826,309,161.63,41,0,13,0,2,154.86,6.18,False
Player 1,Defender,4830,252,115.62,53,2,22,0,1,154.96,5.04,False
Player 1,Defender,4834,495,292.54,69,1,24,1,8,155.18,9.90,False
Player 1,Defender,4838,336,191.02,39,1,15,0,23,155.38,6.72,False
Player 1,Defender,4842,275,132.49,33,1,19,0,25,155.62,5.50,False
Player 1,Defender,4846,501,257.44,61,2,17,0,33,155.84,10.02,False
Player 1,Defender,4850,297,203.47,72,1,32,0,2,155.86,5.94,False
Player 1,Defender,4856,0,0.50,0,0,0,0,0,155.90,0.00,False
Player 1,Defender,4858,517,312.50,51,2,16,0,17,155.94,10.34,False
Player 1,Defender,4862,512,304.13,47,1,10,0,17,156.28,10.24,False
Player 1,Defender,4868,0,0.50,0,0,0,0,0,156.32,0.00,False
Player 1,Defender,4870,2023,1261.52,426,5,144,0,80,156.44,40.46,False
Player 1,Defender,4874,371,189.23,44,1,11,0,40,156.66,7.42,False
Player 1,Defender,4878,303,155.87,52,0,7,0,36,156.86,6.06,False
Player 1,Defender,4882,338,157.06,43,1,16,0,35,156.96,6.76,False
Player 1,Defender,4888,0,0.50,0,0,0,0,0,156.98,0.00,False
Player 1,Defender,4892,0,0.50,0,0,0,0,0,157.18,0.00,False
Player 1,Defender,4894,326,156.13,53,1,19,0,3,157.52,6.52,False
Player 1,Defender,4898,343,191.01,51,1,18,0,27,157.54,6.86,False
Player 1,Defender,4902,208,98.13,49,0,8,0,33,157.56,4.16,False
Player 1,Defender,4906,107,38.67,26,0,3,0,17,157.76,2.14,False
Player 1,Defender,4912,0,0.50,0,0,0,0,0,157.88,0.00,False
Player 1,Defender,4914,254,108.33,33,1,19,0,46,158.00,5.08,False
Player 1,Defender,4918,274,118.47,56,2,35,1,22,158.08,5.48,False
Player 1,Defender,4924,0,0.50,0,0,0,0,0,158.14,0.00,False
Player 1,Defender,4926,419,239.77,60,1,19,0,45,158.22,8.38,False
Player 1,Defender,4930,522,359.22,57,1,17,0,19,158.22,10.44,False
Player 1,Defender,4936,0,0.50,0,0,0,0,0,158.46,0.00,False
Player 1,Defender,4938,976,613.64,108,1,24,0,28,159.18,19.52,False
Player 1,Defender,4944,0,0.50,0,0,0,0,0,159.42,0.00,False
Player 1,Defender,4948,0,0.50,0,0,0,0,0,159.46,0.00,False
Player 1,Defender,4950,143,58.65,39,0,4,0,28,159.52,2.86,False
Player 1,Defender,4954,3001,1769.46,543,11,186,4,176,159.64,60.02,False
Player 1,Defender,4956,169,66.17,26,1,14,0,93,159.70,3.38,False
Player 1,Defender,4962,0,0.50,0,0,0,0,0,159.82,0.00,False
Player 1,Defender,4968,0,0.50,0,0,0,0,0,160.10,0.00,False
Player 1,Defender,4970,426,241.72,83,3,36,0,90,160.30,8.52,False
Player 1,Defender,4974,2510,1252.96,395,14,169,5,97,160.34,50.20,False
Player 1,Defender,4980,0,0.50,0,0,0,0,0,160.34,0.00,False
Player 1,Defender,4984,0,0.50,0,0,0,0,0,160.38,0.00,False
Player 1,Defender,4990,0,0.50,0,0,0,0,0,160.40,0.00,False
Player 1,Defender,4994,0,0.50,0,0,0,0,0,160.48,0.00,False
Player 1,Defender,4996,288,138.54,44,1,13,0,49,160.62,5.76,False
Player 1,Defender,5000,3001,1672.50,577,2,232,1,1657,160.74,60.02,False
Player 1,Defender,5004,0,0.50,0,0,0,0,0,160.74,0.00,False
Player 1,Defender,5006,642,338.08,122,3,39,1,9,160.96,12.84,False
Player 1,Defender,5010,1055,544.54,115,6,28,0,40,161.16,21.10,False
Player 1,Defender,5014,508,259.70,58,3,18,1,35,161.22,10.16,False
Player 1,Defender,5020,0,0.50,0,0,0,0,0,161.22,0.00,False
Player 1,Defender,5024,0,0.50,0,0,0,0,0,161.44,0.00,False
Player 1,Defender,5028,0,0.50,0,0,0,0,0,161.48,0.00,False
Player 1,Defender,5032,0,0.50,0,0,0,0,0,161.56,0.00,False
Player 1,Defender,5034,94,28.65,23,0,6,0,11,161.58,1.88,False
Player 1,Defender,5038,332,180.75,65,1,11,0,45,162.02,6.64,False
Player 1,Defender,5044,0,0.50,0,0,0,0,0,162.04,0.00,False
Player 1,Defender,5046,256,120.27,44,0,7,0,33,162.08,5.12,False
Player 1,Defender,5050,325,156.76,51,1,11,0,12,162.44,6.50,False
Player 1,Defender,5056,0,0.50,0,0,0,0,0,162.62,0.00,False
Player 1,Defender,5058,256,121.07,46,1,11,0,25,162.66,5.12,False
Player 1,Defender,5064,0,0.50,0,0,0,0,0,162.68,0.00,False
Player 1,Defender,5068,0,0.50,0,0,0,0,0,162.84,0.00,False
Player 1,Defender,5070,255,128.43,43,1,14,0,42,162.86,5.10,False
Player 1,Defender,5074,541,289.65,62,2,25,0,52,163.00,10.82,False
Player 1,Defender,5080,0,0.50,0,0,0,0,0,163.00,0.00,False
Player 1,Defender,5082,991,469.32,94,4,14,0,39,163.10,19.82,False
Player 1,Defender,5086,409,254.59,62,1,14,0,2,163.14,8.18,False
Player 1,Defender,5090,471,254.83,62,2,19,0,60,163.32,9.42,False
Player 1,Defender,5094,268,134.66,37,1,15,0,17,163.58,5.36,False
Player 1,Defender,5098,440,261.42,65,2,21,1,34,163.66,8.80,False
Player 1,Defender,5102,506,292.29,55,1,12,0,26,163.68,10.12,False
Player 1,Defender,5108,0,0.50,0,0,0,0,0,163.78,0.00,False
Player 1,Defender,5110,337,155.43,57,1,26,0,30,163.92,6.74,False
Player 1,Defender,5116,0,0.50,0,0,0,0,0,164.28,0.00,False
Player 1,Defender,5120,0,0.50,0,0,0,0,0,164.34,0.00,False
Player 1,Defender,5122,3001,1755.57,523,14,189,2,69,164.40,60.02,False
Player 1,Defender,5124,1985,1136.21,350,12,138,2,86,164.58,39.70,False
Player 1,Defender,5128,168,75.23,30,1,18,0,84,164.58,3.36,False
Player 1,Defender,5132,224,98.61,33,1,16,1,114,164.86,4.48,False
Player 1,Defender,5136,77,18.74,15,0,6,0,9,164.86,1.54,False
Player 1,Defender,5140,1400,831.32,166,6,49,1,7,165.04,28.00,False
Player 1,Defender,5144,255,141.04,39,1,17,0,1,165.40,5.10,False
Player 1,Defender,5148,119,45.21,13,0,6,0,23,165.52,2.38,False
Player 1,Defender,5154,0,0.50,0,0,0,0,0,165.66,0.00,False
Player 1,Defender,5156,268,143.71,50,1,28,0,131,165.70,5.36,False
Player 1,Defender,5160,409,225.86,47,2,14,1,53,165.74,8.18,False
Player 1,Defender,5166,0,0.50,0,0,0,0,0,165.76,0.00,False
Player 1,Defender,5168,159,71.89,29,0,8,0,25,165.84,3.18,False
Player 1,Defender,5172,103,36.64,12,0,11,0,51,165.84,2.06,False
Player 1,Defender,5178,0,0.50,0,0,0,0,0,165.84,0.00,False
Player 1,Defender,5182,0,0.50,0,0,0,0,0,166.00,0.00,False
Player 1,Defender,5186,0,0.50,0,0,0,0,0,166.18,0.00,False
Player 1,Defender,5188,280,146.51,33,0,20,0,35,166.22,5.60,False
Player 1,Defender,5192,190,86.21,27,1,12,0,43,166.42,3.80,False
Player 1,Defender,5196,790,422.36,92,3,25,0,52,166.68,15.80,False
Player 1,Defender,5200,273,147.57,35,1,15,0,4,166.68,5.46,False
Player 1,Defender,5204,436,248.62,53,1,14,0,41,166.72,8.72,False
Player 1,Defender,5210,0,0.50,0,0,0,0,0,166.82,0.00,False
Player 1,Defender,5214,0,0.50,0,0,0,0,0,166.84,0.00,False
Player 1,Defender,5216,1035,611.03,99,3,25,0,4,167.02,20.70,False
Player 1,Defender,5220,376,204.80,48,1,13,0,42,167.04,7.52,False
Player 1,Defender,5224,221,103.11,32,1,23,0,70,167.10,4.42,False
Player 1,Defender,5230,1532,853.98,132,7,26,0,40,167.40,30.64,False
Player 1,Defender,5234,467,261.32,61,1,17,0,9,167.42,9.34,False
Player 1,Defender,5238,173,72.33,25,1,16,0,32,167.80,3.46,False
Player 1,Defender,5244,0,0.50,0,0,0,0,0,167.92,0.00,False
Player 1,Defender,5246,701,441.57,74,2,14,0,8,168.02,14.02,False
Player 1,Defender,5252,0,0.50,0,0,0,0,0,168.12,0.00,False
Player 1,Defender,5256,0,0.50,0,0,0,0,0,168.20,0.00,False
Player 1,Defender,5260,0,0.50,0,0,0,0,0,168.24,0.00,False
Player 1,Defender,5262,900,486.08,91,4,24,0,25,168.46,18.00,False
Player 1,Defender,5266,347,186.46,57,1,20,0,40,168.52,6.94,False
Player 1,Defender,5270,256,101.12,29,1,11,0,16,168.70,5.12,True
Player 1,Defender,5274,0,0.50,0,0,0,0,0,169.16,0.00,False
Player 1,Defender,5276,3001,1645.88,496,15,180,2,153,169.40,60.02,False
Player 1,Defender,5278,366,174.03,48,1,13,0,21,169.40,7.32,False
Player 1,Defender,5282,375,193.04,42,1,19,1,15,169.52,7.50,False
Player 1,Defender,5286,182,81.95,33,1,9,0,42,169.82,3.64,False
Player 1,Defender,5292,0,0.50,0,0,0,0,0,170.06,0.00,False
Player 1,Defender,5296,0,0.50,0,0,0,0,0,170.34,0.00,False
Player 1,Defender,5300,0,0.50,0,0,0,0,0,170.88,0.00,False
Player 1,Defender,5304,0,0.50,0,0,0,0,0,171.02,0.00,False
Player 1,Defender,5306,897,496.13,99,5,44,2,93,171.20,17.94,False
Player 1,Defender,5310,159,60.14,27,1,15,0,86,171.30,3.18,False
Player 1,Defender,5316,0,0.50,0,0,0,0,0,171.40,0.00,False
Player 1,Defender,5320,0,0.50,0,0,0,0,0,171.42,0.00,False
Player 1,Defender,5324,0,0.50,0,0,0,0,0,171.42,0.00,False
Player 1,Defender,5326,376,176.71,35,2,17,0,50,171.44,7.52,False
Player 1,Defender,5332,0,0.50,0,0,0,0,0,171.54,0.00,False
Player 1,Defender,5334,1295,628.72,148,7,42,0,11,171.66,25.90,True
Player 1,Defender,5336,3001,2114.23,688,1,255,0,30,171.78,60.02,False
Player 1,Defender,5338,368,200.96,49,1,9,0,43,171.94,7.36,False
Player 1,Defender,5342,372,227.32,63,1,16,0,43,172.30,7.44,False
Player 1,Defender,5346,278,128.51,39,1,8,0,27,172.60,5.56,False
Player 1,Defender,5350,98,27.29,21,0,6,0,40,172.84,1.96,False
Player 1,Defender,5356,0,0.50,0,0,0,0,0,172.86,0.00,False
Player 1,Defender,5358,373,190.37,59,1,16,0,2,172.86,7.46,False
Player 1,Defender,5362,734,386.68,72,3,33,0,41,172.90,14.68,False
Player 1,Defender,5368,0,0.50,0,0,0,0,0,173.32,0.00,False
Player 1,Defender,5370,377,191.95,79,2,21,1,82,173.38,7.54,False
Player 1,Defender,5374,332,201.62,57,2,23,1,33,173.48,6.64,False
Player 1,Defender,5378,395,324.20,84,2,21,0,71,173.56,7.90,False
Player 1,Defender,5382,275,160.01,50,1,28,0,2,173.70,5.50,False
Player 1,Defender,5388,0,0.50,0,0,0,0,0,173.74,0.00,False
Player 1,Defender,5392,0,0.50,0,0,0,0,0,173.84,0.00,False
Player 1,Defender,5394,402,234.33,56,1,12,0,45,173.88,8.04,False
Player 1,Defender,5400,0,0.50,0,0,0,0,0,173.94,0.00,False
Player 1,Defender,5404,0,0.50,0,0,0,0,0,173.94,0.00,False
Player 1,Defender,5406,739,390.38,79,3,11,0,42,173.96,14.78,False
Player 1,Defender,5412,0,0.50,0,0,0,0,0,174.16,0.00,False
Player 1,Defender,5414,152,53.18,21,1,16,0,87,174.46,3.04,False
Player 1,Defender,5420,0,0.50,0,0,0,0,0,174.56,0.00,False
Player 1,Defender,5424,0,0.50,0,0,0,0,0,174.66,0.00,False
Player 1,Defender,5426,435,253.17,40,2,12,0,34,174.92,8.70,False
Player 1,Defender,5432,0,0.50,0,0,0,0,0,175.50,0.00,False
Player 1,Defender,5436,0,0.50,0,0,0,0,0,175.68,0.00,False
Player 1,Defender,5438,456,277.33,59,1,15,1,5,175.80,9.12,False
Player 1,Defender,5442,214,105.67,31,1,24,0,48,175.82,4.28,False
Player 1,Defender,5446,990,552.51,104,5,23,1,23,176.08,19.80,False
Player 1,Defender,5450,414,201.16,52,2,26,0,24,176.08,8.28,False
Player 1,Defender,5454,352,194.54,45,1,11,0,40,176.56,7.04,False
Player 1,Defender,5460,0,0.50,0,0,0,0,0,176.62,0.00,False
Player 1,Defender,5462,0,-49.50,0,0,0,0,0,176.62,0.00,False
Player 1,Defender,5468,0,0.50,0,0,0,0,0,176.86,0.00,False
Player 1,Defender,5472,0,0.50,0,0,0,0,0,177.08,0.00,False
Player 1,Defender,5474,388,205.35,53,1,14,0,4,177.16,7.76,False
Player 1,Defender,5480,0,0.50,0,0,0,0,0,177.30,0.00,False
Player 1,Defender,5484,0,0.50,0,0,0,0,0,177.44,0.00,False
Player 1,Defender,5488,0,0.50,0,0,0,0,0,177.54,0.00,False
Player 1,Defender,5492,0,0.50,0,0,0,0,0,177.68,0.00,False
Player 1,Defender,5494,156,61.78,16,1,11,0,23,177.78,3.12,False
Player 1,Defender,5500,0,0.50,0,0,0,0,0,177.90,0.00,False
Player 1,Defender,5502,231,77.50,42,1,15,0,129,178.36,4.62,False
Player 1,Defender,5508,0,0.50,0,0,0,0,0,178.50,0.00,False
Player 1,Defender,5510,153,72.68,19,1,11,0,26,178.56,3.06,False
Player 1,Defender,5514,265,138.81,44,0,13,0,42,178.78,5.30,False
Player 1,Defender,5518,257,117.75,29,0,25,1,144,178.98,5.14,False
Player 1,Defender,5524,0,0.50,0,0,0,0,0,179.34,0.00,False
Player 1,Defender,5526,408,207.55,42,2,13,0,2,179.46,8.16,False
Player 1,Defender,5530,344,266.02,82,1,10,0,53,179.74,6.88,False
Player 1,Defender,5536,0,0.50,0,0,0,0,0,179.78,0.00,False
Player 1,Defender,5538,990,560.53,85,3,19,0,23,179.86,19.80,False
Player 1,Defender,5542,320,191.86,49,1,10,0,2,179.96,6.40,False
Player 1,Defender,5546,310,171.16,44,1,16,0,20,180.08,6.20,False
Player 1,Defender,5552,0,0.50,0,0,0,0,0,180.16,0.00,False
Player 1,Defender,5554,508,267.25,70,3,23,0,7,180.22,10.16,False
Player 1,Defender,5558,161,65.57,21,1,7,0,105,180.30,3.22,False
Player 1,Defender,5564,0,0.50,0,0,0,0,0,180.44,0.00,False
Player 1,Defender,5568,0,0.50,0,0,0,0,0,180.44,0.00,False
Player 1,Defender,5572,401,178.62,44,1,18,0,35,180.62,8.02,False
Player 1,Defender,5578,0,0.50,0,0,0,0,0,180.80,0.00,False
Player 1,Defender,5580,941,549.82,111,5,48,1,100,180.86,18.82,False
Player 1,Defender,5584,158,71.26,23,0,10,0,36,180.94,3.16,False
Player 1,Defender,5590,0,0.50,0,0,0,0,0,180.96,0.00,False
Player 1,Defender,5592,256,146.20,42,0,12,0,30,181.20,5.12,False
Player 1,Defender,5596,248,106.03,42,1,12,0,26,181.52,4.96,False
Player 1,Defender,5600,69,19.33,15,0,5,0,29,181.54,1.38,False
Player 1,Defender,5604,242,101.64,42,1,23,1,129,181.70,4.84,False
Player 1,Defender,5610,0,0.50,0,0,0,0,0,181.70,0.00,False
Player 1,Defender,5612,3001,1679.50,529,18,194,2,58,181.76,60.02,False
Player 1,Defender,5614,719,441.40,74,3,25,0,27,181.80,14.38,False
Player 1,Defender,5620,0,0.50,0,0,0,0,0,181.98,0.00,False
Player 1,Defender,5624,240,78.79,29,2,23,0,162,182.24,4.80,False
Player 1,Defender,5628,203,95.88,30,1,10,0,50,182.42,4.06,False
Player 1,Defender,5632,486,319.80,61,1,11,0,53,182.56,9.72,False
Player 1,Defender,5638,230,107.30,31,1,14,0,40,183.16,4.60,False
Player 1,Defender,5642,306,149.30,41,2,21,0,33,183.66,6.12,False
Player 1,Defender,5646,624,390.31,74,3,33,0,66,183.88,12.48,False
Player 1,Defender,5650,579,303.39,63,3,15,1,26,183.88,11.58,False
Player 1,Defender,5654,276,141.97,37,1,7,0,30,184.30,5.52,False
Player 1,Defender,5660,0,0.50,0,0,0,0,0,184.44,0.00,False
Player 1,Defender,5664,0,0.50,0,0,0,0,0,184.50,0.00,False
Player 1,Defender,5668,0,0.50,0,0,0,0,0,184.60,0.00,False
Player 1,Defender,5672,0,0.50,0,0,0,0,0,184.72,0.00,False
Player 1,Defender,5676,0,0.50,0,0,0,0,0,184.88,0.00,False
Player 1,Defender,5678,781,372.39,117,5,44,0,28,185.02,15.62,True
Player 1,Defender,5680,678,345.11,114,4,41,0,23,185.22,13.56,True
Player 1,Defender,5684,0,0.50,0,0,0,0,0,185.28,0.00,False
Player 1,Defender,5686,267,113.85,44,1,11,0,1,185.56,5.34,False
Player 1,Defender,5692,0,0.50,0,0,0,0,0,185.56,0.00,False
Player 1,Defender,5694,386,215.70,61,2,23,0,55,185.62,7.72,False
Player 1,Defender,5698,428,247.38,61,2,18,0,30,185.72,8.56,False
Player 1,Defender,5704,0,0.50,0,0,0,0,0,186.12,0.00,False
Player 1,Defender,5706,521,325.36,68,1,27,0,16,186.22,10.42,False
Player 1,Defender,5710,217,95.38,32,1,20,0,49,186.32,4.34,False
Player 1,Defender,5716,0,0.50,0,0,0,0,0,186.52,0.00,False
Player 1,Defender,5718,1958,1146.83,192,6,59,1,34,186.62,39.16,False
Player 1,Defender,5722,307,165.26,28,1,9,0,30,186.76,6.14,False
Player 1,Defender,5726,535,333.31,52,2,15,0,53,186.78,10.70,False
Player 1,Defender,5732,0,0.50,0,0,0,0,0,186.82,0.00,False
Player 1,Defender,5736,0,0.50,0,0,0,0,0,186.82,0.00,False
Player 1,Defender,5740,0,0.50,0,0,0,0,0,187.20,0.00,False
Player 1,Defender,5744,0,0.50,0,0,0,0,0,187.20,0.00,False
Player 1,Defender,5748,0,0.50,0,0,0,0,0,187.94,0.00,False
Player 1,Defender,5750,423,207.91,49,2,15,1,2,188.20,8.46,False
Player 1,Defender,5756,0,0.50,0,0,0,0,0,188.32,0.00,False
Player 1,Defender,5758,292,141.98,38,1,10,0,4,188.40,5.84,False
Player 1,Defender,5762,315,152.88,46,1,8,0,7,188.72,6.30,False
Player 1,Defender,5768,0,0.50,0,0,0,0,0,188.90,0.00,False
Player 1,Defender,5770,2104,1157.74,347,14,117,2,194,188.92,42.08,False
Player 1,Defender,5776,0,0.50,0,0,0,0,0,189.12,0.00,False
Player 1,Defender,5780,0,0.50,0,0,0,0,0,189.18,0.00,False
Player 1,Defender,5784,145,47.77,28,1,17,0,78,189.42,2.90,False
Player 1,Defender,5790,0,0.50,0,0,0,0,0,189.54,0.00,False
Player 1,Defender,5794,0,0.50,0,0,0,0,0,189.60,0.00,False
Player 1,Defender,5798,0,0.50,0,0,0,0,0,189.72,0.00,False
Player 1,Defender,5802,0,0.50,0,0,0,0,0,189.78,0.00,False
Player 1,Defender,5804,226,130.71,41,1,26,0,102,189.80,4.52,False
Player 1,Defender,5808,847,500.83,132,5,57,1,50,190.26,16.94,False
Player 1,Defender,5814,0,0.50,0,0,0,0,0,190.36,0.00,False
Player 1,Defender,5818,301,161.21,59,2,19,1,47,190.62,6.02,False
Player 1,Defender,5822,527,292.84,66,2,14,0,3,190.84,10.54,False
Player 1,Defender,5826,333,233.84,75,1,28,0,28,191.10,6.66,False
Player 1,Defender,5832,0,0.50,0,0,0,0,0,191.26,0.00,False
Player 1,Defender,5838,0,0.50,0,0,0,0,0,191.64,0.00,False
Player 1,Defender,5840,794,440.49,87,4,49,0,42,191.70,15.88,False
Player 1,Defender,5844,404,229.30,55,1,9,0,15,191.96,8.08,False
Player 1,Defender,5850,0,0.50,0,0,0,0,0,192.00,0.00,False
Player 1,Defender,5852,442,209.22,53,2,9,0,32,192.00,8.84,False
Player 1,Defender,5856,685,458.59,109,5,51,0,122,192.20,13.70,False
Player 1,Defender,5858,335,164.90,57,2,29,0,36,192.26,6.70,False
Player 1,Defender,5864,0,0.50,0,0,0,0,0,192.60,0.00,False
Player 1,Defender,5866,121,30.79,19,1,17,0,8,192.78,2.42,False
Player 1,Defender,5872,0,0.50,0,0,0,0,0,192.94,0.00,False
Player 1,Defender,5876,0,0.50,0,0,0,0,0,192.94,0.00,False
Player 1,Defender,5878,177,75.22,19,1,21,0,41,193.26,3.54,False
Player 1,Defender,5882,232,98.20,25,1,8,0,38,193.36,4.64,False
Player 1,Defender,5886,183,76.96,25,1,16,0,27,193.44,3.66,False
Player 1,Defender,5892,0,0.50,0,0,0,0,0,193.48,0.00,False
Player 1,Defender,5896,0,0.50,0,0,0,0,0,193.70,0.00,False
Player 1,Defender,5900,433,228.91,60,3,40,0,98,193.88,8.66,False
Player 1,Defender,5906,0,0.50,0,0,0,0,0,193.92,0.00,False
Player 1,Defender,5910,0,0.50,0,0,0,0,0,194.10,0.00,False
Player 1,Defender,5912,476,245.72,51,2,29,0,119,194.24,9.52,False
Player 1,Defender,5916,1073,613.44,78,5,30,1,58,194.36,21.46,False
Player 1,Defender,5922,0,0.50,0,0,0,0,0,194.38,0.00,False
Player 1,Defender,5924,629,337.31,67,3,28,1,16,194.72,12.58,False
Player 1,Defender,5928,458,268.24,52,1,12,0,50,194.78,9.16,False
Player 1,Defender,5934,0,0.50,0,0,0,0,0,194.88,0.00,False
Player 1,Defender,5938,0,0.50,0,0,0,0,0,195.00,0.00,False
Player 1,Defender,5940,111,24.14,17,1,16,0,11,195.16,2.22,False
Player 1,Defender,5946,0,0.50,0,0,0,0,0,195.28,0.00,False
Player 1,Defender,5950,0,0.50,0,0,0,0,0,195.38,0.00,False
Player 1,Defender,5954,0,0.50,0,0,0,0,0,195.38,0.00,False
Player 1,Defender,5958,0,0.50,0,0,0,0,0,195.50,0.00,False
Player 1,Defender,5962,0,0.50,0,0,0,0,0,195.70,0.00,False
Player 1,Defender,5966,0,0.50,0,0,0,0,0,195.70,0.00,False
Player 1,Defender,5970,0,0.50,0,0,0,0,0,195.86,0.00,False
Player 1,Defender,5974,0,0.50,0,0,0,0,0,195.98,0.00,False
Player 1,Defender,5978,0,0.50,0,0,0,0,0,196.08,0.00,False
